Incident_Type,Incident_Description,Language,Risk_Level,Incident_Risk_Percentage,Priority_Level,Children_Involved,Weapon_Mentioned,AI_Confidence_Score
None / Invalid,Ang tinderang kapitbahay ay nagsabong dahil sa kapirasong tinapay sa may hagdanan kaninang tanghaling tapat pero panaginip lang pala iyon.,Tagalog,Low,36,Third Priority (P3),No,No,86
None / Invalid,Ang alaga naming aso ay biglang kumanta ng pambansang awit sa kwarto ng mga bata kagabi bago matulog dahil nag-brownout.,Tagalog,Low,12,Third Priority (P3),Yes,No,96
None / Invalid,Yung pusa sa bubong ay lumipad papuntang kabilang kalye sa gitna ng kalsada kagabi bago matulog habang nanonood ako ng Netflix.,Tagalog,Low,4,Third Priority (P3),No,No,96
None / Invalid,Ang rice cooker namin ay nagtampo dahil hindi nabigyan ng hotdog sa loob ng banyo kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,7,Third Priority (P3),No,No,96
None / Invalid,Yung pusa sa bubong ay nagalit at nag-walk out sa likod ng bahay noong araw ng sweldo habang nanonood ako ng Netflix.,Tagalog,Low,30,Third Priority (P3),No,No,95
None / Invalid,Ang alaga naming aso ay nagalit at nag-walk out sa kwarto ng mga bata habang kumakain kami ng hapunan pero panaginip lang pala iyon.,Tagalog,Low,12,Third Priority (P3),Yes,No,93
None / Invalid,Yung pusa sa bubong ay nag-demand ng mas malaking sweldo sa garahe kahapon ng hapon kaya napakamot na lang ako sa ulo.,Tagalog,Low,14,Third Priority (P3),No,No,88
None / Invalid,Ang tinderang kapitbahay ay nag-demand ng mas malaking sweldo sa loob ng banyo kaninang alas-tres ng madaling araw kaya napakamot na lang ako sa ulo.,Tagalog,Low,7,Third Priority (P3),No,No,87
None / Invalid,Yung pinto ng banyo ay nagsabong dahil sa kapirasong tinapay sa kusina habang nagluluto noong nakaraang linggo kaya tinawanan ko na lang.,Tagalog,Low,34,Third Priority (P3),No,No,88
None / Invalid,Yung pusa sa bubong ay biglang naging robot at naglaba sa likod ng bahay kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,9,Third Priority (P3),No,No,99
None / Invalid,Yung tricycle driver ay nagtampo dahil hindi nabigyan ng hotdog sa likod ng bahay kaninang umaga bago pumasok kaya na-late ako sa trabaho.,Tagalog,Low,17,Third Priority (P3),No,No,89
None / Invalid,Ang washing machine ay lumipad papuntang kabilang kalye sa likod ng bahay kagabi bago matulog kaya tinawanan ko na lang.,Tagalog,Low,9,Third Priority (P3),No,No,99
None / Invalid,Ang tinderang kapitbahay ay nagalit at nag-walk out sa garahe noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,32,Third Priority (P3),No,No,98
None / Invalid,Ang sapatos ko ay nagalit at nag-walk out sa likod ng bahay kaninang umaga bago pumasok kaya napakamot na lang ako sa ulo.,Tagalog,Low,12,Third Priority (P3),No,No,89
None / Invalid,Ang sapatos ko ay biglang kumanta ng pambansang awit sa garahe noong araw ng sweldo kaya tinawanan ko na lang.,Tagalog,Low,13,Third Priority (P3),No,No,87
None / Invalid,Ang alaga naming aso ay nakipagtsismisan tungkol sa pulitika sa gitna ng kalsada noong kasagsagan ng ulan kaya napakamot na lang ako sa ulo.,Tagalog,Low,15,Third Priority (P3),No,No,95
None / Invalid,Ang washing machine ay nagalit at nag-walk out sa gitna ng kalsada kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Medium,40,Third Priority (P3),No,No,86
None / Invalid,Ang washing machine ay lumipad papuntang kabilang kalye sa tapat ng kapitbahay noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,23,Third Priority (P3),No,No,89
None / Invalid,Ang sapatos ko ay biglang naging robot at naglaba sa garahe kaninang alas-tres ng madaling araw kaya napakamot na lang ako sa ulo.,Tagalog,Medium,40,Third Priority (P3),No,No,92
None / Invalid,Ang washing machine ay nagsabong dahil sa kapirasong tinapay sa gitna ng kalsada kaninang umaga bago pumasok pero panaginip lang pala iyon.,Tagalog,Low,26,Third Priority (P3),No,No,94
None / Invalid,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa garahe kaninang umaga bago pumasok pero panaginip lang pala iyon.,Tagalog,Low,8,Third Priority (P3),No,No,87
None / Invalid,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa kusina habang nagluluto habang kumakain kami ng hapunan habang nanonood ako ng Netflix.,Tagalog,Low,13,Third Priority (P3),No,No,93
None / Invalid,Yung pinto ng banyo ay biglang naging robot at naglaba sa likod ng bahay kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Low,25,Third Priority (P3),No,No,85
None / Invalid,Ang rice cooker namin ay nag-debate kung sino ang mas magaling sa likod ng bahay noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,17,Third Priority (P3),No,No,87
None / Invalid,Ang tinderang kapitbahay ay nagsabong dahil sa kapirasong tinapay sa likod ng bahay noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,9,Third Priority (P3),No,No,90
None / Invalid,Yung tricycle driver ay nag-demand ng mas malaking sweldo sa loob ng banyo noong nakaraang linggo habang nanonood ako ng Netflix.,Tagalog,Low,27,Third Priority (P3),No,No,95
None / Invalid,Yung tricycle driver ay nagsabong dahil sa kapirasong tinapay sa harap ng sari-sari store kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,34,Third Priority (P3),No,No,94
None / Invalid,Ang tinderang kapitbahay ay lumipad papuntang kabilang kalye sa kusina habang nagluluto kaninang alas-tres ng madaling araw habang nanonood ako ng Netflix.,Tagalog,Low,22,Third Priority (P3),No,No,98
None / Invalid,Ang tinderang kapitbahay ay nagsabong dahil sa kapirasong tinapay sa gitna ng kalsada kaninang tanghaling tapat kaya tinawanan ko na lang.,Tagalog,Low,3,Third Priority (P3),No,No,92
None / Invalid,Yung pinto ng banyo ay nagsabong dahil sa kapirasong tinapay sa kwarto ng mga bata noong araw ng sweldo habang nanonood ako ng Netflix.,Tagalog,Low,9,Third Priority (P3),Yes,No,89
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa tapat ng kapitbahay kaninang tanghaling tapat pero panaginip lang pala iyon.,Tagalog,Low,13,Third Priority (P3),No,No,88
None / Invalid,Yung pusa sa bubong ay biglang kumanta ng pambansang awit sa harap ng sari-sari store noong kasagsagan ng ulan kaya napakamot na lang ako sa ulo.,Tagalog,Low,25,Third Priority (P3),No,No,97
None / Invalid,Ang washing machine ay nag-debate kung sino ang mas magaling sa kwarto ng mga bata noong nakaraang linggo kaya na-late ako sa trabaho.,Tagalog,Low,20,Third Priority (P3),Yes,No,95
None / Invalid,Ang washing machine ay nagtampo dahil hindi nabigyan ng hotdog sa garahe noong nakaraang linggo kaya tinawanan ko na lang.,Tagalog,Low,15,Third Priority (P3),No,No,99
None / Invalid,Yung pusa sa bubong ay nag-debate kung sino ang mas magaling sa likod ng bahay kaninang umaga bago pumasok kaya napakamot na lang ako sa ulo.,Tagalog,Low,16,Third Priority (P3),No,No,98
None / Invalid,Ang washing machine ay nakipagtsismisan tungkol sa pulitika sa harap ng sari-sari store habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Tagalog,Low,37,Third Priority (P3),No,No,98
None / Invalid,Ang rice cooker namin ay nagalit at nag-walk out sa kwarto ng mga bata noong araw ng sweldo habang nanonood ako ng Netflix.,Tagalog,Low,30,Third Priority (P3),Yes,No,92
None / Invalid,Yung pusa sa bubong ay nagtampo dahil hindi nabigyan ng hotdog sa may hagdanan kaninang alas-tres ng madaling araw habang nanonood ako ng Netflix.,Tagalog,Low,36,Third Priority (P3),No,No,98
None / Invalid,Yung pusa sa bubong ay nagalit at nag-walk out sa gitna ng kalsada kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,9,Third Priority (P3),No,No,95
None / Invalid,Ang sapatos ko ay nagtampo dahil hindi nabigyan ng hotdog sa may hagdanan habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Tagalog,Low,7,Third Priority (P3),No,No,85
None / Invalid,Yung pinto ng banyo ay biglang kumanta ng pambansang awit sa harap ng sari-sari store kahapon ng hapon pero panaginip lang pala iyon.,Tagalog,Low,10,Third Priority (P3),No,No,95
None / Invalid,Ang alaga naming aso ay biglang kumanta ng pambansang awit sa gitna ng kalsada kaninang alas-tres ng madaling araw pero panaginip lang pala iyon.,Tagalog,Low,12,Third Priority (P3),No,No,86
None / Invalid,Ang rice cooker namin ay biglang kumanta ng pambansang awit sa kwarto ng mga bata noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,33,Third Priority (P3),Yes,No,91
None / Invalid,Ang washing machine ay biglang naging robot at naglaba sa kwarto ng mga bata habang kumakain kami ng hapunan kaya napakamot na lang ako sa ulo.,Tagalog,Low,24,Third Priority (P3),Yes,No,92
None / Invalid,Yung tricycle driver ay lumipad papuntang kabilang kalye sa garahe noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,10,Third Priority (P3),No,No,93
None / Invalid,Yung pusa sa bubong ay nag-debate kung sino ang mas magaling sa tapat ng kapitbahay kagabi bago matulog kaya na-late ako sa trabaho.,Tagalog,Low,38,Third Priority (P3),No,No,86
None / Invalid,Ang tinderang kapitbahay ay nakipagtsismisan tungkol sa pulitika sa kwarto ng mga bata noong kasagsagan ng ulan kaya na-late ako sa trabaho.,Tagalog,Low,21,Third Priority (P3),Yes,No,98
None / Invalid,Ang washing machine ay lumipad papuntang kabilang kalye sa harap ng sari-sari store habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Tagalog,Low,14,Third Priority (P3),No,No,86
None / Invalid,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa tapat ng kapitbahay kaninang tanghaling tapat kaya tinawanan ko na lang.,Tagalog,Low,14,Third Priority (P3),No,No,98
None / Invalid,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa loob ng banyo kaninang umaga bago pumasok kaya tinawanan ko na lang.,Tagalog,Low,18,Third Priority (P3),No,No,86
None / Invalid,Yung tricycle driver ay nagalit at nag-walk out sa likod ng bahay kahapon ng hapon dahil nag-brownout.,Tagalog,Low,26,Third Priority (P3),No,No,88
None / Invalid,Ang tinderang kapitbahay ay lumipad papuntang kabilang kalye sa harap ng sari-sari store kaninang tanghaling tapat kaya tinawanan ko na lang.,Tagalog,Low,1,Third Priority (P3),No,No,93
None / Invalid,Yung pusa sa bubong ay biglang naging robot at naglaba sa garahe kaninang alas-tres ng madaling araw dahil nag-brownout.,Tagalog,Low,36,Third Priority (P3),No,No,88
None / Invalid,Ang washing machine ay nag-demand ng mas malaking sweldo sa may hagdanan noong nakaraang linggo pero panaginip lang pala iyon.,Tagalog,Low,14,Third Priority (P3),No,No,90
None / Invalid,Yung tricycle driver ay biglang naging robot at naglaba sa gitna ng kalsada noong nakaraang linggo kaya napakamot na lang ako sa ulo.,Tagalog,Low,29,Third Priority (P3),No,No,88
None / Invalid,Yung pinto ng banyo ay nakipagtsismisan tungkol sa pulitika sa harap ng sari-sari store noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,8,Third Priority (P3),No,No,89
None / Invalid,Yung pinto ng banyo ay lumipad papuntang kabilang kalye sa kusina habang nagluluto habang kumakain kami ng hapunan kaya napakamot na lang ako sa ulo.,Tagalog,Low,1,Third Priority (P3),No,No,90
None / Invalid,Yung tricycle driver ay nagsabong dahil sa kapirasong tinapay sa likod ng bahay noong nakaraang linggo pero panaginip lang pala iyon.,Tagalog,Low,38,Third Priority (P3),No,No,98
None / Invalid,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa kusina habang nagluluto noong kasagsagan ng ulan kaya tinawanan ko na lang.,Tagalog,Low,34,Third Priority (P3),No,No,89
None / Invalid,Ang alaga naming aso ay biglang naging robot at naglaba sa may hagdanan kahapon ng hapon kaya tinawanan ko na lang.,Tagalog,Low,15,Third Priority (P3),No,No,94
None / Invalid,Yung manok ng kapitbahay ay nagalit at nag-walk out sa kusina habang nagluluto habang kumakain kami ng hapunan dahil nag-brownout.,Tagalog,Low,30,Third Priority (P3),No,No,91
None / Invalid,Yung pusa sa bubong ay nagsabong dahil sa kapirasong tinapay sa may hagdanan noong nakaraang linggo kaya tinawanan ko na lang.,Tagalog,Low,20,Third Priority (P3),No,No,91
None / Invalid,Ang rice cooker namin ay lumipad papuntang kabilang kalye sa harap ng sari-sari store noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,23,Third Priority (P3),No,No,89
None / Invalid,Ang sapatos ko ay nag-debate kung sino ang mas magaling sa kusina habang nagluluto noong nakaraang linggo kaya na-late ako sa trabaho.,Tagalog,Low,18,Third Priority (P3),No,No,94
None / Invalid,Ang rice cooker namin ay nag-demand ng mas malaking sweldo sa likod ng bahay kagabi bago matulog kaya tinawanan ko na lang.,Tagalog,Low,5,Third Priority (P3),No,No,98
None / Invalid,Yung pusa sa bubong ay nag-debate kung sino ang mas magaling sa gitna ng kalsada habang kumakain kami ng hapunan kaya na-late ako sa trabaho.,Tagalog,Low,20,Third Priority (P3),No,No,87
None / Invalid,Yung pusa sa bubong ay lumipad papuntang kabilang kalye sa kusina habang nagluluto kaninang alas-tres ng madaling araw kaya na-late ako sa trabaho.,Tagalog,Low,39,Third Priority (P3),No,No,97
None / Invalid,Ang sapatos ko ay nag-debate kung sino ang mas magaling sa likod ng bahay noong kasagsagan ng ulan kaya tinawanan ko na lang.,Tagalog,Low,10,Third Priority (P3),No,No,97
None / Invalid,Yung pinto ng banyo ay biglang kumanta ng pambansang awit sa garahe kaninang tanghaling tapat kaya na-late ako sa trabaho.,Tagalog,Low,38,Third Priority (P3),No,No,90
None / Invalid,Ang sapatos ko ay biglang naging robot at naglaba sa garahe kaninang tanghaling tapat kaya tinawanan ko na lang.,Tagalog,Low,25,Third Priority (P3),No,No,95
None / Invalid,Ang washing machine ay nagsabong dahil sa kapirasong tinapay sa tapat ng kapitbahay kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,15,Third Priority (P3),No,No,86
None / Invalid,Ang alaga naming aso ay nag-debate kung sino ang mas magaling sa loob ng banyo kaninang tanghaling tapat pero panaginip lang pala iyon.,Tagalog,Low,2,Third Priority (P3),No,No,95
None / Invalid,Ang alaga naming aso ay nakipagtsismisan tungkol sa pulitika sa harap ng sari-sari store noong araw ng sweldo habang nanonood ako ng Netflix.,Tagalog,Low,8,Third Priority (P3),No,No,93
None / Invalid,Yung pusa sa bubong ay nag-debate kung sino ang mas magaling sa gitna ng kalsada habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Tagalog,Low,9,Third Priority (P3),No,No,98
None / Invalid,Yung manok ng kapitbahay ay biglang naging robot at naglaba sa likod ng bahay kaninang tanghaling tapat pero panaginip lang pala iyon.,Tagalog,Low,25,Third Priority (P3),No,No,93
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa tapat ng kapitbahay habang kumakain kami ng hapunan habang nanonood ako ng Netflix.,Tagalog,Low,20,Third Priority (P3),No,No,85
None / Invalid,Yung tricycle driver ay nagtampo dahil hindi nabigyan ng hotdog sa harap ng sari-sari store noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,22,Third Priority (P3),No,No,90
None / Invalid,Ang washing machine ay nagalit at nag-walk out sa may hagdanan kaninang alas-tres ng madaling araw habang nanonood ako ng Netflix.,Tagalog,Low,12,Third Priority (P3),No,No,98
None / Invalid,Yung pinto ng banyo ay biglang naging robot at naglaba sa tapat ng kapitbahay kaninang alas-tres ng madaling araw kaya na-late ako sa trabaho.,Tagalog,Low,17,Third Priority (P3),No,No,86
None / Invalid,Ang rice cooker namin ay nag-debate kung sino ang mas magaling sa tapat ng kapitbahay kagabi bago matulog habang nanonood ako ng Netflix.,Tagalog,Low,2,Third Priority (P3),No,No,85
None / Invalid,Ang tinderang kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa garahe noong araw ng sweldo kaya tinawanan ko na lang.,Tagalog,Low,35,Third Priority (P3),No,No,88
None / Invalid,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa harap ng sari-sari store noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,9,Third Priority (P3),No,No,99
None / Invalid,Ang tinderang kapitbahay ay biglang kumanta ng pambansang awit sa may hagdanan kagabi bago matulog kaya na-late ako sa trabaho.,Tagalog,Low,22,Third Priority (P3),No,No,94
None / Invalid,Yung tricycle driver ay nakipagtsismisan tungkol sa pulitika sa kusina habang nagluluto kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,13,Third Priority (P3),No,No,97
None / Invalid,Ang rice cooker namin ay biglang naging robot at naglaba sa loob ng banyo kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,36,Third Priority (P3),No,No,88
None / Invalid,Ang alaga naming aso ay nagtampo dahil hindi nabigyan ng hotdog sa gitna ng kalsada kaninang tanghaling tapat kaya na-late ako sa trabaho.,Tagalog,Low,37,Third Priority (P3),No,No,95
None / Invalid,Ang rice cooker namin ay nakipagtsismisan tungkol sa pulitika sa garahe kaninang tanghaling tapat kaya tinawanan ko na lang.,Tagalog,Low,25,Third Priority (P3),No,No,86
None / Invalid,Ang alaga naming aso ay biglang naging robot at naglaba sa kwarto ng mga bata kahapon ng hapon kaya na-late ako sa trabaho.,Tagalog,Low,4,Third Priority (P3),Yes,No,91
None / Invalid,Ang tinderang kapitbahay ay nag-debate kung sino ang mas magaling sa harap ng sari-sari store kaninang umaga bago pumasok kaya napakamot na lang ako sa ulo.,Tagalog,Low,19,Third Priority (P3),No,No,87
None / Invalid,Ang alaga naming aso ay nag-debate kung sino ang mas magaling sa gitna ng kalsada kaninang alas-tres ng madaling araw dahil nag-brownout.,Tagalog,Low,2,Third Priority (P3),No,No,97
None / Invalid,Ang washing machine ay lumipad papuntang kabilang kalye sa harap ng sari-sari store noong araw ng sweldo kaya napakamot na lang ako sa ulo.,Tagalog,Low,14,Third Priority (P3),No,No,99
None / Invalid,Ang sapatos ko ay nakipagtsismisan tungkol sa pulitika sa garahe kahapon ng hapon kaya tinawanan ko na lang.,Tagalog,Low,19,Third Priority (P3),No,No,95
None / Invalid,Yung pusa sa bubong ay biglang kumanta ng pambansang awit sa kwarto ng mga bata kaninang umaga bago pumasok dahil nag-brownout.,Tagalog,Low,39,Third Priority (P3),Yes,No,99
None / Invalid,Ang alaga naming aso ay nag-demand ng mas malaking sweldo sa kusina habang nagluluto noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,5,Third Priority (P3),No,No,95
None / Invalid,Ang sapatos ko ay lumipad papuntang kabilang kalye sa loob ng banyo kaninang alas-tres ng madaling araw dahil nag-brownout.,Tagalog,Low,5,Third Priority (P3),No,No,94
None / Invalid,Ang alaga naming aso ay nagtampo dahil hindi nabigyan ng hotdog sa gitna ng kalsada kaninang tanghaling tapat kaya napakamot na lang ako sa ulo.,Tagalog,Low,27,Third Priority (P3),No,No,88
None / Invalid,Yung manok ng kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa gitna ng kalsada noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,16,Third Priority (P3),No,No,93
None / Invalid,Yung pusa sa bubong ay nakipagtsismisan tungkol sa pulitika sa gitna ng kalsada kagabi bago matulog pero panaginip lang pala iyon.,Tagalog,Low,25,Third Priority (P3),No,No,90
None / Invalid,Yung pusa sa bubong ay nag-debate kung sino ang mas magaling sa tapat ng kapitbahay kaninang umaga bago pumasok kaya napakamot na lang ako sa ulo.,Tagalog,Low,22,Third Priority (P3),No,No,91
None / Invalid,Ang rice cooker namin ay biglang kumanta ng pambansang awit sa garahe noong araw ng sweldo dahil nag-brownout.,Tagalog,Low,6,Third Priority (P3),No,No,89
None / Invalid,Ang alaga naming aso ay nag-demand ng mas malaking sweldo sa harap ng sari-sari store habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Tagalog,Low,39,Third Priority (P3),No,No,96
None / Invalid,Yung pusa sa bubong ay nag-demand ng mas malaking sweldo sa harap ng sari-sari store noong kasagsagan ng ulan dahil nag-brownout.,Tagalog,Low,22,Third Priority (P3),No,No,87
None / Invalid,Yung pinto ng banyo ay nakipagtsismisan tungkol sa pulitika sa may hagdanan kaninang alas-tres ng madaling araw kaya napakamot na lang ako sa ulo.,Tagalog,Low,27,Third Priority (P3),No,No,96
None / Invalid,Ang washing machine ay biglang naging robot at naglaba sa gitna ng kalsada kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,32,Third Priority (P3),No,No,94
None / Invalid,Ang alaga naming aso ay nag-demand ng mas malaking sweldo sa loob ng banyo noong araw ng sweldo dahil nag-brownout.,Tagalog,Low,23,Third Priority (P3),No,No,92
None / Invalid,Yung manok ng kapitbahay ay biglang kumanta ng pambansang awit sa may hagdanan kaninang tanghaling tapat pero panaginip lang pala iyon.,Tagalog,Low,15,Third Priority (P3),No,No,86
None / Invalid,Yung pusa sa bubong ay nagsabong dahil sa kapirasong tinapay sa garahe noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,17,Third Priority (P3),No,No,93
None / Invalid,Yung pinto ng banyo ay nagalit at nag-walk out sa harap ng sari-sari store noong araw ng sweldo dahil nag-brownout.,Tagalog,Low,14,Third Priority (P3),No,No,98
None / Invalid,Ang sapatos ko ay biglang naging robot at naglaba sa tapat ng kapitbahay kaninang umaga bago pumasok kaya napakamot na lang ako sa ulo.,Tagalog,Low,32,Third Priority (P3),No,No,96
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa tapat ng kapitbahay noong araw ng sweldo dahil nag-brownout.,Tagalog,Low,16,Third Priority (P3),No,No,96
None / Invalid,Ang rice cooker namin ay biglang naging robot at naglaba sa gitna ng kalsada kahapon ng hapon kaya napakamot na lang ako sa ulo.,Tagalog,Low,2,Third Priority (P3),No,No,97
None / Invalid,Yung pinto ng banyo ay biglang kumanta ng pambansang awit sa garahe kaninang umaga bago pumasok kaya tinawanan ko na lang.,Tagalog,Low,37,Third Priority (P3),No,No,88
None / Invalid,Ang sapatos ko ay biglang kumanta ng pambansang awit sa tapat ng kapitbahay noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,35,Third Priority (P3),No,No,97
None / Invalid,Yung tricycle driver ay biglang naging robot at naglaba sa kusina habang nagluluto kahapon ng hapon kaya napakamot na lang ako sa ulo.,Tagalog,Low,19,Third Priority (P3),No,No,95
None / Invalid,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa may hagdanan kahapon ng hapon kaya napakamot na lang ako sa ulo.,Tagalog,Low,13,Third Priority (P3),No,No,89
None / Invalid,Yung tricycle driver ay biglang kumanta ng pambansang awit sa kusina habang nagluluto noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,3,Third Priority (P3),No,No,87
None / Invalid,Yung manok ng kapitbahay ay nagsabong dahil sa kapirasong tinapay sa may hagdanan kagabi bago matulog kaya tinawanan ko na lang.,Tagalog,Low,36,Third Priority (P3),No,No,85
None / Invalid,Yung tricycle driver ay nakipagtsismisan tungkol sa pulitika sa tapat ng kapitbahay noong kasagsagan ng ulan dahil nag-brownout.,Tagalog,Low,29,Third Priority (P3),No,No,98
None / Invalid,Yung tricycle driver ay biglang kumanta ng pambansang awit sa gitna ng kalsada kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,32,Third Priority (P3),No,No,89
None / Invalid,Ang sapatos ko ay nag-demand ng mas malaking sweldo sa gitna ng kalsada kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,9,Third Priority (P3),No,No,85
None / Invalid,Ang washing machine ay biglang kumanta ng pambansang awit sa loob ng banyo noong nakaraang linggo habang nanonood ako ng Netflix.,Tagalog,Low,2,Third Priority (P3),No,No,96
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa loob ng banyo noong kasagsagan ng ulan kaya tinawanan ko na lang.,Tagalog,Low,36,Third Priority (P3),No,No,86
None / Invalid,Ang rice cooker namin ay nagtampo dahil hindi nabigyan ng hotdog sa harap ng sari-sari store kaninang alas-tres ng madaling araw pero panaginip lang pala iyon.,Tagalog,Low,10,Third Priority (P3),No,No,99
None / Invalid,Ang sapatos ko ay nag-debate kung sino ang mas magaling sa kwarto ng mga bata noong kasagsagan ng ulan dahil nag-brownout.,Tagalog,Low,1,Third Priority (P3),Yes,No,91
None / Invalid,Yung pusa sa bubong ay lumipad papuntang kabilang kalye sa harap ng sari-sari store noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,37,Third Priority (P3),No,No,95
None / Invalid,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa gitna ng kalsada noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,28,Third Priority (P3),No,No,88
None / Invalid,Ang tinderang kapitbahay ay lumipad papuntang kabilang kalye sa tapat ng kapitbahay kaninang tanghaling tapat kaya napakamot na lang ako sa ulo.,Tagalog,Low,21,Third Priority (P3),No,No,90
None / Invalid,Yung pusa sa bubong ay biglang kumanta ng pambansang awit sa kusina habang nagluluto kaninang tanghaling tapat kaya napakamot na lang ako sa ulo.,Tagalog,Low,24,Third Priority (P3),No,No,89
None / Invalid,Ang washing machine ay nagsabong dahil sa kapirasong tinapay sa kusina habang nagluluto kagabi bago matulog kaya napakamot na lang ako sa ulo.,Tagalog,Low,23,Third Priority (P3),No,No,94
None / Invalid,Ang tinderang kapitbahay ay nagalit at nag-walk out sa gitna ng kalsada habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Tagalog,Low,2,Third Priority (P3),No,No,98
None / Invalid,Yung manok ng kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa kusina habang nagluluto kaninang umaga bago pumasok kaya napakamot na lang ako sa ulo.,Tagalog,Low,23,Third Priority (P3),No,No,89
None / Invalid,Ang sapatos ko ay lumipad papuntang kabilang kalye sa tapat ng kapitbahay kagabi bago matulog kaya na-late ako sa trabaho.,Tagalog,Low,7,Third Priority (P3),No,No,99
None / Invalid,Yung manok ng kapitbahay ay nag-demand ng mas malaking sweldo sa garahe kagabi bago matulog dahil nag-brownout.,Tagalog,Low,39,Third Priority (P3),No,No,91
None / Invalid,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa gitna ng kalsada noong nakaraang linggo kaya napakamot na lang ako sa ulo.,Tagalog,Low,29,Third Priority (P3),No,No,93
None / Invalid,Ang rice cooker namin ay nagtampo dahil hindi nabigyan ng hotdog sa gitna ng kalsada habang kumakain kami ng hapunan kaya napakamot na lang ako sa ulo.,Tagalog,Low,35,Third Priority (P3),No,No,97
None / Invalid,Ang tinderang kapitbahay ay biglang kumanta ng pambansang awit sa kusina habang nagluluto kaninang alas-tres ng madaling araw kaya tinawanan ko na lang.,Tagalog,Low,10,Third Priority (P3),No,No,85
None / Invalid,Yung manok ng kapitbahay ay biglang naging robot at naglaba sa gitna ng kalsada noong nakaraang linggo kaya tinawanan ko na lang.,Tagalog,Low,26,Third Priority (P3),No,No,90
None / Invalid,Yung pusa sa bubong ay nagalit at nag-walk out sa may hagdanan kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,18,Third Priority (P3),No,No,94
None / Invalid,Yung manok ng kapitbahay ay biglang naging robot at naglaba sa garahe habang kumakain kami ng hapunan kaya na-late ako sa trabaho.,Tagalog,Low,14,Third Priority (P3),No,No,96
None / Invalid,Ang tinderang kapitbahay ay nag-debate kung sino ang mas magaling sa garahe noong araw ng sweldo dahil nag-brownout.,Tagalog,Low,8,Third Priority (P3),No,No,93
None / Invalid,Ang alaga naming aso ay biglang kumanta ng pambansang awit sa loob ng banyo kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,19,Third Priority (P3),No,No,95
